App_Running,Screen_On_Time_min,CPU_Usage_%,Battery_Temperature_C,Battery_Drop_Per_Hour,Network_Type,Brightness_Level_%,RAM_Usage_MB,Charging_State,Usage_Mode,Intensity,Total_Battery_Drain,High_Temperature
Maps,98.09026468072187,37.25432947365161,34.62245013716596,7.296565575147425,5G,24,1804.58932261762,Not Charging,Social Media,67.22876518943059,11.928700808774243,0
YouTube,96.6865195409828,63.97910562138634,40.00466339597834,9.934385571153436,4G,15,1834.291019843551,Not Charging,Video Streaming,117.35629889893103,16.00868607754974,1
YouTube,49.697752701543365,54.29938715155292,36.11651169776103,14.39589579705747,4G,69,2516.883274976013,Not Charging,Social Media,136.66521936319097,11.924061153989161,1
TikTok,100.85581664350404,25.85023067722185,39.917409477725954,12.725120862362468,4G,22,2393.906727709724,Not Charging,Gaming,61.88304113104968,21.390040941014284,1
TikTok,86.81744483824838,29.055254501473755,40.170549952518,17.292373860594818,WiFi,43,2094.6028408061643,Not Charging,Navigation,60.85921861913302,25.021328562742646,1
Chrome,96.25954471803172,18.03649561258605,37.9601841290999,13.470837690008011,WiFi,48,2131.553413953791,Charging,Social Media,38.44575379877037,21.611611716844553,1
Facebook,55.842190355871686,22.23255289625441,29.680031917172236,13.76485374861434,WiFi,22,2856.9533690814405,Charging,Video Streaming,63.51736690023538,12.810993054180932,0
WhatsApp,83.75340290928462,6.346821068202953,43.30546955948357,8.438553570968601,WiFi,51,1424.9062245397365,Charging,Browsing,9.043624846122327,11.779292953348596,1
YouTube,37.37803614669191,33.72770488010386,42.06190335546351,5.34446950629302,WiFi,35,2673.803840209424,Not Charging,Social Media,90.18126682987182,3.32942957318522,1
YouTube,23.07521981167373,57.651660198956165,35.317700252511685,9.935389274947346,4G,43,933.2234798769252,Not Charging,Music,53.8018829515519,3.8210215238992613,1
Instagram,83.52071066319375,40.33147886140624,28.091148787582227,8.364075586735655,WiFi,42,1860.4626023886444,Charging,Video Streaming,75.03520812067445,11.64289228408052,0
TikTok,107.51494016903276,55.493584849485984,27.197509210628212,11.166161845627572,5G,83,3106.3520648845342,Not Charging,Music,172.3826118850459,20.008820379173077,0
WhatsApp,86.323420356627,51.09874101388998,36.27157813276855,6.669808185573032,4G,51,2380.505135389684,Charging,Navigation,121.64081539551255,9.596010928354875,1
Camera,78.41384840139635,26.797878656410575,31.49124778934607,16.212443686175696,4G,74,1920.0149769132613,Not Charging,Gaming,51.452328369812534,21.188001690399275,0
Chrome,75.31164699862816,23.60740007890327,26.41405433319811,8.345625367432447,5G,12,2749.1922140640145,Charging,Social Media,64.90128049121508,10.475379860914483,0
Facebook,56.43586521392336,24.182231647228164,27.103171503184992,10.181154893134249,WiFi,90,2557.062446052011,Charging,Social Media,61.8354764068576,9.576371421183346,0
PUBG,74.45347740511734,9.244070773369266,32.65008713334996,11.89903948513117,5G,69,2532.7689012717683,Not Charging,Music,23.413094975944944,14.76541445748021,0
Facebook,90.54211170661112,35.48495349193362,35.97464786905489,17.615884733008414,4G,17,2079.184496740741,Not Charging,Music,73.7797651679946,26.58299005511389,1
Maps,69.11944417998428,1.0,42.02856525507914,20.793464184774315,4G,59,2775.967029833585,Charging,Gaming,2.775967029833585,23.953878117133513,1
YouTube,98.7646713458944,43.87123263929579,37.42110387173421,21.13720970556897,4G,92,1813.6590127164404,Charging,Social Media,79.56745647523847,34.79349282899614,1
Chrome,84.89937584661507,36.07821403578312,33.09297734764293,5.591021898242958,5G,89,1785.2895575886726,Not Charging,Gaming,64.41005877453269,7.911237825093068,0
Maps,87.92448544433516,42.0715979974226,36.899747788364,10.134297618975015,WiFi,47,3324.567792182951,Charging,Music,139.8698796678999,14.850881724802154,1
WhatsApp,102.216568838774,50.85524424422203,36.45283792794329,9.183067747738487,4G,8,1900.0501872983089,Not Charging,Browsing,96.6275163513353,15.64436127646394,1
PUBG,66.83111418362523,37.9819188250828,38.6977260359797,13.851545638628044,WiFi,75,980.893242171184,Charging,Music,37.256207500218196,15.428570469914115,1
TikTok,96.4845146546738,59.47357606482134,34.80028943208068,13.546413016067966,4G,64,2837.49715812811,Not Charging,Video Streaming,168.75610306764654,21.78365141945123,0
Chrome,70.33808206870064,44.32918716428315,40.18098875506056,9.08499075817002,WiFi,16,3016.781314714593,Not Charging,Music,133.73146353369538,10.650347092359162,1
Chrome,88.487862095471,23.643097297759248,39.12225900113742,8.690317956183122,5G,63,2058.549818171049,Not Charging,Music,48.67049364330272,12.816460947875457,1
YouTube,63.85571623408579,31.43433436781181,35.41350001819285,7.012831306241262,4G,81,943.3599857759764,Charging,Browsing,29.653893222096233,7.46348943148092,1
Spotify,57.232404423381695,1.0806345987479489,34.40387821867048,1.0,4G,58,2166.8692541962773,Not Charging,Gaming,2.341593887047661,0.9538734070563616,0
Chrome,82.29661864121235,21.46714339291751,39.59874239495213,5.509177332336319,4G,48,3443.380672856052,Not Charging,Video Streaming,73.91954666060165,7.556444432434893,1
Instagram,32.86999869947207,29.28505391099914,31.432628409464808,16.333873325923065,5G,20,2321.53547017594,Not Charging,Video Streaming,67.98629140039915,8.948239916340546,0
PUBG,72.59331391227795,43.19410414336499,27.46693585428303,19.32352241870623,5G,10,2661.614824928586,Charging,Social Media,114.96606793748953,23.37930881386803,0
PUBG,39.84057485977049,23.744584571872835,27.438510041580024,18.73928793631245,WiFi,18,2696.087224184149,Not Charging,Browsing,64.01747110778639,12.443066730757506,0
Instagram,99.4808508578402,16.30603979098354,31.018127624552456,16.546169710914853,5G,62,2782.776087641626,Not Charging,Navigation,45.37605761448186,27.43378402133389,0
Camera,106.25276490272286,6.68702145487811,38.29826149388625,6.940290267425374,4G,35,3317.5179711251626,Not Charging,Social Media,22.18431384985766,12.290417169023398,1
Instagram,58.40121946447985,26.053737221100228,32.886005726950685,6.093887761958088,WiFi,45,2848.072602283484,Not Charging,Social Media,74.202935166509,5.931507942967038,0
Instagram,90.7078240618374,64.26277703551895,36.02258001405613,2.9448842855900423,5G,39,2151.5697986924342,Not Charging,Social Media,138.26585024972832,4.452067427662855,1
PUBG,102.4783928421873,39.06660552345549,32.523519645594654,9.084014210581396,WiFi,14,1530.4754589704642,Charging,Video Streaming,59.79048101892862,15.515252947599537,0
Facebook,102.56173056254458,49.093691185327685,32.56321317008017,12.435531096529855,WiFi,85,2457.8285673475434,Not Charging,Gaming,120.66387667183666,21.256826495407328,0
PUBG,85.36127084929103,21.49918651003626,29.87268162744423,6.961078640411579,WiFi,34,2083.9287656493843,Not Charging,Music,44.80277320632576,9.903441987123124,0
Spotify,98.35761688903742,11.39825359846672,34.54052187292156,14.15544036818551,4G,48,2630.0718244386667,Charging,Video Streaming,29.978225637133963,23.204923010493417,0
YouTube,63.76671720199015,16.68383803867899,34.12418132110522,15.259288847578006,4G,59,1682.2778142724333,Charging,Music,28.066850589384167,16.217245944116478,0
Maps,82.078061641417,33.54303336263544,37.06332511590911,9.62754777625814,5G,75,2019.6327180548144,Charging,Music,67.74460764198274,13.170174330590045,1
Facebook,68.3224148302306,5.088067347811151,36.43848803505859,5.299911360382239,4G,22,2206.695814439253,Charging,Navigation,11.227816919999897,6.035045708791452,1
TikTok,61.65530065536591,19.90114375385344,34.01426309520794,18.904632819006487,WiFi,87,1636.4753527778323,Not Charging,Social Media,32.56773124526966,19.426180337252376,0
Maps,80.90158478674068,26.2045897104306,27.469555774699124,12.17571112310436,WiFi,83,2223.9162410460144,Charging,Navigation,58.27681264697389,16.417238762744816,0
YouTube,88.68825940395186,15.186120409050485,40.35289733789139,21.70603004132961,4G,90,2672.11348148962,Not Charging,Social Media,40.57903707654846,32.08450038225687,1
Spotify,109.08771919887468,3.14475474012756,34.57477830480988,12.461895746960344,WiFi,43,3346.0830423385023,Charging,Video Streaming,10.522610508254452,22.65732973216768,0
Spotify,86.62888818247218,39.344805473146366,35.39821344946948,12.81106458623112,4G,46,1758.8141120889488,Charging,Music,69.20019910356434,18.496804692317415,1
TikTok,96.04826337403878,35.688071673268475,43.00247532905529,7.177515900051989,WiFi,58,2743.4955896902243,Not Charging,Navigation,97.91006724016069,11.489798958992408,1
Facebook,96.33207933123845,46.68544801445194,39.54111063297975,9.8822833330461,5G,34,1013.1901173739428,Charging,Browsing,47.30123455341767,15.866348366879539,1
Camera,147.18835914242402,18.34361376121336,37.232245994083655,4.205986152910412,5G,24,2195.4762749280058,Charging,Video Streaming,40.27296880918681,10.317870007044002,1
Instagram,34.74918991818552,46.39884114571207,34.98847106314587,5.281878183576109,4G,46,2242.3896448363366,Not Charging,Video Streaming,104.04428091755089,3.0590164687634496,1
Facebook,62.80165332907056,57.93956291730328,34.941772255829235,15.705825236632691,4G,93,2688.513684671192,Charging,Browsing,155.7713077870374,16.43919652929956,0
Camera,116.851401312202,38.93322098355282,36.20057248860931,10.587083084415084,4G,91,1888.19193538048,Charging,Social Media,73.51339387953051,20.61859157037687,1
Spotify,71.19967312866315,25.85095558330009,37.03453362928316,9.886709856914392,4G,9,2346.854681536058,Charging,Music,60.66843613284851,11.73217516883728,1
PUBG,102.14507844004298,37.17620974263866,43.55700877892068,8.297870096564367,4G,54,2865.0502692765485,Not Charging,Social Media,106.51170973382835,14.126443198314238,1
YouTube,85.75023809407091,25.133189160566342,47.366330413814055,10.07238147778194,WiFi,45,1523.6630205009258,Not Charging,Social Media,38.29451091120964,14.395151831568521,1
TikTok,132.63006003020027,22.635746634818727,36.45130402701775,17.665317208035862,5G,98,1024.887197690743,Not Charging,Video Streaming,23.199086936197034,39.0492013625721,1
YouTube,52.1736393234072,45.24890584254989,24.23361963978184,12.721108784363343,WiFi,43,2847.710765229015,Not Charging,Social Media,128.8557962826634,11.061775691820003,0
WhatsApp,110.54501381297032,32.91424520319202,30.2412776335414,6.099925599528566,5G,61,1601.4931756741385,Not Charging,Gaming,52.71193907537726,11.238605994299611,0
WhatsApp,123.73953263181248,53.07643480175044,44.05748440935884,17.151923469444966,WiFi,95,2474.170555756915,Charging,Browsing,131.32015219104252,35.37284989742893,1
Facebook,54.63952807080001,28.36365516134645,38.59326314127873,20.62519294899008,WiFi,61,3370.0527007018723,Not Charging,Browsing,95.5870126782722,18.782513485033498,1
Spotify,99.57175608953366,29.88238128994984,37.13023243622498,14.473523340251116,WiFi,41,2701.829053698785,Charging,Music,80.73708596289146,24.01923559652761,1
Spotify,55.86255035427361,26.50233507152792,34.165810442976195,16.45645105894414,4G,11,1617.1973306727305,Not Charging,Browsing,42.85950553426924,15.321655432215104,0
Instagram,80.75403931337813,18.197248419691924,29.05488970387008,18.10391458684466,5G,9,1322.6545845755063,Charging,Social Media,24.06867404896491,24.366070504534893,0
Instagram,73.58530174544566,47.21637347924887,43.38894877372751,3.716975407578039,4G,83,1732.9174517957583,Not Charging,Social Media,81.82207761269679,4.5585792824505145,1
Instagram,19.931151627507823,67.78567496921232,30.88394874262956,21.32135183942836,4G,55,2303.697700541828,Not Charging,Navigation,156.15770355625017,7.082651606918158,0
PUBG,90.60585649279749,29.266591421507723,38.6465590826914,17.494070353386007,WiFi,12,2050.050168950434,Charging,Music,59.99798068826523,26.41775379856326,1
Maps,83.58347919015577,24.792560844874902,28.49649115122928,14.44427350456464,5G,60,3017.114860269604,Charging,Music,74.80200374921039,20.121710564761617,0
Chrome,116.976974335144,23.820147744393644,33.923256575858616,11.372697304239146,5G,77,2600.276418200812,Charging,Browsing,61.93896845780605,22.172395344655733,0
Maps,95.27859136623856,24.8040015859943,39.96478565226482,5.313787920405774,5G,15,1761.618256934396,Charging,Social Media,43.695182038917274,8.438170464586605,1
YouTube,137.27209810196905,59.746755293612026,33.75152913766603,10.342994481518682,5G,26,2707.640627036961,Not Charging,Gaming,161.77274196661955,23.663409218919284,0
Maps,82.67605955196784,24.222792203601628,33.15775062316986,14.241985082648071,4G,81,3103.850935072185,Charging,Navigation,75.18393623120815,19.62452011385416,0
PUBG,77.36174869994231,26.220997986656904,35.053181341743404,6.478208104801926,4G,15,2010.9496433786144,Charging,Gaming,52.729106550299065,8.352758457160268,1
YouTube,75.3910837320726,16.39468621773542,28.31998553782536,11.651263663096325,5G,64,2487.7491066928774,Not Charging,Social Media,40.78586599268132,14.640023240149166,0
Maps,69.01028222420565,39.40473160794605,27.37926546476992,6.08229314594538,4G,19,1675.257119985045,Charging,Music,66.01305718731136,6.995679442867372,0
PUBG,24.806227090435783,33.991556567735195,38.57118241346964,10.076879119679097,5G,42,2114.951801915632,Charging,Music,71.89050381284869,4.166155863427171,1
Chrome,74.49513432480106,17.942318362961597,32.888950371911,5.236863168713072,4G,5,1664.7966577764114,Charging,Gaming,29.870311643418802,6.502013753231393,0
Maps,28.30363183910019,21.607556040228808,38.53242380290728,4.711119561013994,WiFi,50,2943.574128237028,Not Charging,Video Streaming,63.60344293444925,2.2223632267487234,1
PUBG,91.30083361464422,57.99400055803336,40.59091508575354,13.70044705731952,WiFi,92,1898.9345497548247,Charging,Social Media,110.12681133815013,20.847703953776193,1
Instagram,48.99849268823539,35.490616344031515,40.99321304497732,9.101212207997753,5G,47,2464.021774298913,Not Charging,Music,87.44965145498254,7.432427997127609,1
Spotify,57.64168442278951,36.52528093170947,26.894958577118302,9.571047017957602,5G,26,2581.1481450330475,Charging,Browsing,94.27716112369284,9.194854530079878,0
Instagram,63.26474512918621,36.58480737539092,31.51085355873051,8.832781826145599,4G,7,4065.44653413405,Not Charging,Video Streaming,148.73357834624488,9.313394850213488,0
Spotify,74.87662405466887,55.91938082316764,37.68792653521903,25.61558993813216,5G,18,2040.559321575245,Not Charging,Music,114.10681379543072,31.966814962268003,1
TikTok,80.17170637347593,19.321784565189343,37.76500835951826,15.036835428528937,5G,6,1733.7129848935808,Charging,Browsing,33.498428791985134,20.092145912705032,1
TikTok,107.11198957682676,29.054067197353184,46.24718792098145,15.573717695838535,4G,65,2156.668097221743,Charging,Music,62.659979819068354,27.802198125151662,1
TikTok,65.56174766231115,32.465521900062335,30.461932333834596,8.122922318467197,5G,36,1689.6908583708616,Charging,Video Streaming,54.856695566774334,8.875883055398363,0
Chrome,92.00365340555923,9.182362620654136,40.84084200727049,14.523753442856652,5G,42,1907.518998690063,Charging,Gaming,17.515531151759237,22.270639631739684,1
Instagram,148.2716808305892,21.25787725127985,36.861373050192704,10.861394984609568,WiFi,50,2636.4453767587925,Charging,Social Media,56.04523219884267,26.8406215088832,1
Spotify,89.43376756908074,50.70012240921406,26.79882066668265,8.082751295498026,WiFi,46,1796.9872812529532,Charging,Video Streaming,91.1074751273255,12.047848344670944,0
PUBG,75.48775527670915,46.40320244495176,32.260923816367026,21.645457006092848,WiFi,10,2537.182544583462,Not Charging,Video Streaming,117.73339525610423,27.232782688807774,0
YouTube,60.52120870179257,49.05600312653047,36.31264006161663,14.863956811048126,5G,45,2557.8689128085744,Not Charging,Music,125.47882538399251,14.993077204931247,1
PUBG,75.14171136449178,26.16364666202898,26.478166458518672,14.611693152360928,4G,29,2349.623907807967,Charging,Browsing,61.47472971254341,18.2991271566871,0
YouTube,57.844491409764856,28.01457139821745,24.630469975141768,7.141331896141389,WiFi,15,2601.705261403803,Not Charging,Video Streaming,72.88565780271483,6.884778525343839,0
WhatsApp,86.71653566709432,8.179017574429508,26.193787106816785,5.6489537830652665,5G,45,2023.3592401107037,Charging,Social Media,16.54909078424978,8.16429503684911,0
PUBG,82.58860346598483,48.97901813474465,36.2956682754217,11.712242648809202,WiFi,75,998.3559189312456,Charging,Gaming,48.89849265826314,16.121629396998316,1
Maps,25.944519477055167,51.44978403149144,32.5766637063328,9.132429897397856,4G,61,2235.557897374062,Not Charging,Browsing,115.0189710097906,3.9489417557646598,0
